lineup_id,lineup_names,team,games_played,min,off_rating,def_rating,net_rating,ast_pct,oreb_pct,dreb_pct,reb_pct,tov_pct,efg_pct,ts_pct,pace,pie,possessions,season
-202722-203078-203526-1629021-1629060-,D. Bertans - B. Beal - R. Neto - M. Wagner - R. Hachimura,WAS,5,11.0,92.3,80.0,12.3,0.625,0.0,0.8,0.462,0.154,0.526,0.578,114.54,0.559,26,2020-21
-201568-203524-203991-203992-1629027-,D. Gallinari - S. Hill - C. Capela - B. Bogdanovic - T. Young,ATL,6,11.0,114.3,124.0,-9.7,0.778,0.182,0.545,0.364,0.095,0.6,0.6,96.38,0.375,21,2020-21
-2730-202699-1627732-1627788-1629003-,D. Howard - T. Harris - B. Simmons - F. Korkmaz - S. Milton,PHI,5,11.0,103.6,71.4,32.1,1.0,0.462,0.929,0.704,0.214,0.5,0.559,119.64,0.819,28,2020-21
-203926-204456-1627734-1627747-1627763-,D. McDermott - T. McConnell - D. Sabonis - C. LeVert - M. Brogdon,IND,7,11.0,81.8,118.5,-36.7,0.429,0.273,0.545,0.409,0.227,0.417,0.466,106.43,0.224,22,2020-21
-203926-204456-1627763-1628988-1629048-,D. McDermott - T. McConnell - M. Brogdon - A. Holiday - G. Bitadze,IND,6,11.0,100.0,125.9,-25.9,0.4,0.611,0.875,0.692,0.08,0.375,0.408,111.26,0.264,25,2020-21
-201565-202692-203457-203493-203944-,D. Rose - A. Burks - N. Noel - R. Bullock - J. Randle,NYK,5,11.0,52.2,113.6,-61.5,0.6,0.091,0.636,0.364,0.261,0.313,0.355,97.15,0.095,23,2020-21
-203507-203648-1626171-1626192-1627854-,G. Antetokounmpo - T. Antetokounmpo - B. Portis - P. Connaughton - B. Forbes,MIL,7,11.0,113.0,62.1,51.0,0.6,0.273,0.692,0.5,0.217,0.619,0.619,113.64,0.689,23,2020-21
-202330-202687-1628970-1628984-1630163-,G. Hayward - B. Biyombo - M. Bridges - D. Graham - L. Ball,CHA,5,11.0,85.7,95.7,-9.9,0.714,0.412,0.571,0.484,0.095,0.313,0.355,95.14,0.429,21,2020-21
-202397-202722-203078-203458-203526-,I. Smith - D. Bertans - B. Beal - A. Len - R. Neto,WAS,7,11.0,100.0,103.7,-3.7,0.667,0.286,0.867,0.586,0.207,0.432,0.54,120.9,0.49,29,2020-21
-201145-201599-202681-1628971-1629013-,J. Green - D. Jordan - K. Irving - B. Brown - L. Shamet,BKN,5,11.0,78.3,95.2,-17.0,0.75,0.286,0.9,0.542,0.174,0.25,0.432,96.88,0.4,23,2020-21
-203210-203999-1628420-1629008-1630267-,J. Green - N. Jokic - M. Morris - M. Porter Jr. - F. Campazzo,DEN,8,11.0,60.0,117.2,-57.2,0.625,0.2,0.857,0.517,0.2,0.386,0.393,123.24,0.19,30,2020-21
-203210-203999-1628408-1628420-1629008-,J. Green - N. Jokic - P. Dozier - M. Morris - M. Porter Jr.,DEN,5,11.0,83.3,123.1,-39.7,0.875,0.25,0.917,0.536,0.083,0.37,0.397,110.26,0.311,24,2020-21
-1629162-1629669-1629675-1630162-1630183-,J. McLaughlin - J. Nowell - N. Reid - A. Edwards - J. McDaniels,MIN,6,11.0,64.3,100.0,-35.7,0.5,0.238,0.563,0.378,0.036,0.286,0.307,114.5,0.121,28,2020-21
-1628369-1628400-1629057-1630174-1630202-,J. Tatum - S. Ojeleye - R. Williams III - A. Nesmith - P. Pritchard,BOS,5,11.0,95.5,100.0,-4.5,0.25,0.333,0.917,0.625,0.091,0.45,0.483,95.09,0.515,22,2020-21
-201145-203115-203932-203999-1628420-,J. Green - W. Barton - A. Gordon - N. Jokic - M. Morris,DEN,41,761.0,121.3,111.8,9.5,0.714,0.253,0.757,0.522,0.135,0.6,0.63,100.36,0.558,1589,2021-22
-101108-203109-1626164-1628969-1629028-,C. Paul - J. Crowder - D. Booker - M. Bridges - D. Ayton,PHX,38,754.0,116.4,109.0,7.4,0.643,0.213,0.737,0.49,0.103,0.569,0.6,100.22,0.548,1577,2021-22
-201144-202711-203497-1626220-1628378-,M. Conley - B. Bogdanovic - R. Gobert - R. O'Neale - D. Mitchell,UTA,42,666.0,117.1,110.5,6.7,0.578,0.266,0.725,0.51,0.138,0.59,0.621,100.54,0.541,1395,2021-22
-201143-203935-1627759-1628369-1629057-,A. Horford - M. Smart - J. Brown - J. Tatum - R. Williams III,BOS,34,443.0,118.8,94.2,24.6,0.633,0.264,0.764,0.542,0.134,0.597,0.616,99.08,0.64,911,2021-22
-201976-1626156-1626157-1629020-1630162-,P. Beverley - D. Russell - K. Towns - J. Vanderbilt - A. Edwards,MIN,36,439.0,120.2,107.4,12.8,0.586,0.333,0.706,0.519,0.137,0.569,0.594,99.52,0.538,906,2021-22
-202692-203095-203944-1629011-1629628-,A. Burks - E. Fournier - J. Randle - M. Robinson - R. Barrett,NYK,33,434.0,113.7,113.7,0.0,0.551,0.329,0.781,0.543,0.136,0.533,0.565,98.88,0.483,896,2021-22
-202689-203095-203944-1629011-1629628-,K. Walker - E. Fournier - J. Randle - M. Robinson - R. Barrett,NYK,24,428.0,102.8,116.6,-13.8,0.55,0.26,0.749,0.492,0.142,0.503,0.525,97.2,0.411,866,2021-22
-1628964-1628976-1630175-1630532-1630591-,M. Bamba - W. Carter Jr. - C. Anthony - F. Wagner - J. Suggs,ORL,34,424.0,102.0,103.2,-1.1,0.586,0.28,0.75,0.53,0.16,0.505,0.535,100.55,0.513,887,2021-22
-200768-200782-202710-1628389-1629130-,K. Lowry - P. Tucker - J. Butler - B. Adebayo - D. Robinson,MIA,30,423.0,111.2,98.7,12.5,0.661,0.242,0.77,0.515,0.129,0.537,0.573,95.21,0.578,840,2021-22
-202330-203486-1626179-1628970-1630163-,G. Hayward - M. Plumlee - T. Rozier - M. Bridges - L. Ball,CHA,31,373.0,105.5,107.8,-2.3,0.668,0.23,0.755,0.479,0.122,0.528,0.543,104.16,0.482,814,2021-22
-203493-203939-1627827-1628973-1629029-,R. Bullock - D. Powell - D. Finney-Smith - J. Brunson - L. Doncic,DAL,40,367.0,125.9,111.8,14.1,0.564,0.234,0.733,0.503,0.122,0.631,0.658,94.48,0.56,723,2021-22
-201569-1626174-1629645-1630224-1630256-,E. Gordon - C. Wood - K. Porter Jr. - J. Green - J. Tate,HOU,27,352.0,110.4,110.2,0.2,0.589,0.246,0.729,0.49,0.136,0.549,0.575,101.8,0.492,748,2021-22
-201939-203110-203952-1626172-1629673-,S. Curry - D. Green - A. Wiggins - K. Looney - J. Poole,GSW,29,347.0,112.2,104.0,8.2,0.729,0.283,0.769,0.538,0.177,0.575,0.596,102.97,0.545,739,2021-22
-202685-1627742-1628404-1628984-1630529-,J. Valanciunas - B. Ingram - J. Hart - D. Graham - H. Jones,NOP,22,345.0,113.9,101.1,12.8,0.644,0.257,0.81,0.535,0.128,0.538,0.577,98.07,0.555,698,2021-22
-1627783-1627832-1628384-1629018-1630567-,P. Siakam - F. VanVleet - O. Anunoby - G. Trent Jr. - S. Barnes,TOR,21,345.0,107.4,106.8,0.5,0.576,0.226,0.693,0.455,0.127,0.53,0.564,99.74,0.488,718,2021-22
-201950-203114-203507-1626171-1628960-,J. Holiday - K. Middleton - G. Antetokounmpo - B. Portis - G. Allen,MIL,36,337.0,115.6,108.7,6.9,0.648,0.234,0.824,0.539,0.112,0.579,0.607,104.39,0.559,744,2021-22
-203486-1626179-1628970-1629023-1630163-,M. Plumlee - T. Rozier - M. Bridges - P. Washington - L. Ball,CHA,30,327.0,120.2,111.0,9.2,0.729,0.227,0.737,0.496,0.134,0.617,0.635,101.5,0.545,693,2021-22
-201935-202699-203954-1629680-1630178-,J. Harden - T. Harris - J. Embiid - M. Thybulle - T. Maxey,PHI,20,323.0,122.3,102.1,20.2,0.645,0.212,0.725,0.481,0.108,0.582,0.629,99.94,0.593,669,2021-22
-203078-203484-203915-1628398-1629655-,B. Beal - K. Caldwell-Pope - S. Dinwiddie - K. Kuzma - D. Gafford,WAS,26,319.0,101.1,106.5,-5.4,0.599,0.263,0.719,0.499,0.143,0.491,0.525,99.43,0.486,659,2021-22
-203926-1627749-1627751-1628401-1629640-,D. McDermott - D. Murray - J. Poeltl - D. White - K. Johnson,SAS,25,308.0,112.9,107.5,5.4,0.715,0.268,0.728,0.485,0.094,0.524,0.547,103.26,0.527,660,2021-22
-203081-203468-203496-203994-1626181-,D. Lillard - C. McCollum - R. Covington - J. Nurkic - N. Powell,POR,17,274.0,112.1,111.2,0.8,0.635,0.255,0.801,0.52,0.115,0.549,0.571,102.93,0.509,589,2021-22
-202709-203924-1630180-1630191-1630595-,C. Joseph - J. Grant - S. Bey - I. Stewart - C. Cunningham,DET,19,273.0,114.0,109.3,4.7,0.574,0.318,0.709,0.511,0.134,0.532,0.571,98.47,0.517,559,2021-22
-203924-1630165-1630180-1630191-1630595-,J. Grant - K. Hayes - S. Bey - I. Stewart - C. Cunningham,DET,21,256.0,95.7,113.2,-17.6,0.615,0.318,0.722,0.5,0.169,0.453,0.486,100.0,0.372,532,2021-22
-202699-203552-203954-1629680-1630178-,T. Harris - S. Curry - J. Embiid - M. Thybulle - T. Maxey,PHI,21,256.0,105.1,115.7,-10.6,0.631,0.17,0.733,0.454,0.112,0.5,0.551,95.54,0.456,509,2021-22
-1628983-1629647-1629652-1630526-1630581-,S. Gilgeous-Alexander - D. Bazley - L. Dort - J. Robinson-Earl - J. Giddey,OKC,25,254.0,94.3,112.4,-18.2,0.559,0.194,0.725,0.453,0.124,0.464,0.495,102.02,0.416,541,2021-22
-201942-202696-203897-1629750-1630245-,D. DeRozan - N. Vucevic - Z. LaVine - J. Green - A. Dosunmu,CHI,23,252.0,114.9,119.7,-4.8,0.628,0.186,0.741,0.468,0.102,0.57,0.607,100.3,0.496,530,2021-22
-201980-202699-203552-203954-1630178-,D. Green - T. Harris - S. Curry - J. Embiid - T. Maxey,PHI,17,250.0,111.2,103.0,8.2,0.548,0.212,0.787,0.502,0.108,0.534,0.573,97.27,0.53,511,2021-22
-203991-203992-1628381-1629027-1629631-,C. Capela - B. Bogdanovic - J. Collins - T. Young - D. Hunter,ATL,16,246.0,118.0,111.4,6.7,0.584,0.289,0.755,0.528,0.124,0.567,0.589,97.69,0.528,499,2021-22
-201568-203991-1628989-1629027-1629631-,D. Gallinari - C. Capela - K. Huerter - T. Young - D. Hunter,ATL,23,232.0,119.4,116.6,2.8,0.574,0.24,0.756,0.486,0.091,0.568,0.597,100.4,0.494,484,2021-22
-200752-201144-203497-203903-204060-,R. Gay - M. Conley - R. Gobert - J. Clarkson - J. Ingles,UTA,25,226.0,114.2,97.3,16.9,0.596,0.319,0.748,0.542,0.138,0.548,0.589,101.16,0.588,479,2021-22
-1628374-1628386-1629636-1630171-1630596-,L. Markkanen - J. Allen - D. Garland - I. Okoro - E. Mobley,CLE,19,225.0,115.3,103.7,11.6,0.654,0.286,0.752,0.542,0.159,0.586,0.614,98.45,0.582,464,2021-22
-201587-202694-202704-1627826-1629599-,N. Batum - M. Morris Sr. - R. Jackson - I. Zubac - A. Coffey,LAC,18,221.0,106.4,119.9,-13.5,0.6,0.222,0.767,0.488,0.116,0.507,0.542,98.04,0.442,450,2021-22
-202355-202711-203903-1626220-1628378-,H. Whiteside - B. Bogdanovic - J. Clarkson - R. O'Neale - D. Mitchell,UTA,45,220.0,116.0,105.9,10.1,0.487,0.332,0.736,0.539,0.132,0.549,0.588,102.72,0.536,468,2021-22
-203500-1628991-1629630-1630217-1630533-,S. Adams - J. Jackson Jr. - J. Morant - D. Bane - Z. Williams,MEM,22,208.0,119.3,115.1,4.2,0.545,0.368,0.728,0.541,0.131,0.539,0.563,99.72,0.508,435,2021-22
-203920-1627783-1627832-1629018-1630567-,K. Birch - P. Siakam - F. VanVleet - G. Trent Jr. - S. Barnes,TOR,18,188.0,109.9,115.6,-5.7,0.463,0.302,0.796,0.526,0.127,0.51,0.55,99.41,0.437,393,2021-22
-203500-1626145-1628415-1628991-1630217-,S. Adams - T. Jones - D. Brooks - J. Jackson Jr. - D. Bane,MEM,18,185.0,114.8,106.2,8.6,0.596,0.332,0.729,0.534,0.119,0.522,0.563,100.18,0.567,385,2021-22
-201587-202694-202704-1627826-1629611-,N. Batum - M. Morris Sr. - R. Jackson - I. Zubac - T. Mann,LAC,19,181.0,114.4,104.0,10.4,0.55,0.296,0.729,0.516,0.127,0.536,0.564,98.48,0.538,369,2021-22
-203991-1628381-1628989-1629027-1629631-,C. Capela - J. Collins - K. Huerter - T. Young - D. Hunter,ATL,15,178.0,114.7,112.4,2.2,0.617,0.291,0.772,0.534,0.139,0.572,0.588,104.42,0.509,389,2021-22
-1626174-1628464-1629645-1630224-1630256-,C. Wood - D. Theis - K. Porter Jr. - J. Green - J. Tate,HOU,13,172.0,82.4,108.5,-26.1,0.568,0.258,0.79,0.52,0.228,0.448,0.474,101.65,0.344,364,2021-22
-201142-201933-201935-203925-1628971-,K. Durant - B. Griffin - J. Harden - J. Harris - B. Brown,BKN,11,171.0,103.0,97.8,5.1,0.721,0.194,0.782,0.503,0.165,0.548,0.577,103.65,0.556,370,2021-22
-203500-1628991-1629001-1629630-1630217-,S. Adams - J. Jackson Jr. - D. Melton - J. Morant - D. Bane,MEM,23,170.0,115.6,109.1,6.5,0.539,0.362,0.728,0.539,0.139,0.528,0.566,102.01,0.514,359,2021-22
-203115-203932-203999-1628420-1629008-,W. Barton - A. Gordon - N. Jokic - M. Morris - M. Porter Jr.,DEN,9,170.0,104.7,93.6,11.1,0.615,0.219,0.805,0.533,0.178,0.57,0.58,101.84,0.573,359,2021-22
-201587-202331-202339-202704-1627826-,N. Batum - P. George - E. Bledsoe - R. Jackson - I. Zubac,LAC,13,167.0,104.7,114.1,-9.3,0.604,0.188,0.765,0.476,0.151,0.53,0.566,102.61,0.477,358,2021-22
-203991-203992-1628381-1628989-1629027-,C. Capela - B. Bogdanovic - J. Collins - K. Huerter - T. Young,ATL,14,164.0,128.2,97.4,30.8,0.59,0.311,0.735,0.549,0.11,0.617,0.635,98.94,0.63,337,2021-22
-203914-1628964-1628976-1630175-1630532-,G. Harris - M. Bamba - W. Carter Jr. - C. Anthony - F. Wagner,ORL,22,163.0,114.9,109.2,5.8,0.667,0.273,0.758,0.518,0.143,0.574,0.601,98.89,0.523,335,2021-22
-200782-202710-1628389-1629130-1629216-,P. Tucker - J. Butler - B. Adebayo - D. Robinson - G. Vincent,MIA,20,163.0,110.8,102.8,8.0,0.758,0.283,0.814,0.54,0.157,0.538,0.566,96.22,0.541,325,2021-22
-1627832-1628384-1629018-1630173-1630567-,F. VanVleet - O. Anunoby - G. Trent Jr. - P. Achiuwa - S. Barnes,TOR,17,158.0,109.0,100.6,8.4,0.489,0.311,0.763,0.523,0.118,0.511,0.532,98.21,0.502,322,2021-22
-1628977-1630165-1630180-1630191-1630595-,H. Diallo - K. Hayes - S. Bey - I. Stewart - C. Cunningham,DET,14,156.0,101.8,113.0,-11.2,0.573,0.196,0.732,0.469,0.147,0.516,0.545,101.39,0.445,327,2021-22
-1626156-1626157-1629020-1630162-1630183-,D. Russell - K. Towns - J. Vanderbilt - A. Edwards - J. McDaniels,MIN,19,155.0,108.1,112.6,-4.6,0.602,0.282,0.706,0.492,0.152,0.532,0.567,103.46,0.486,335,2021-22
-201145-203085-203932-203999-1628420-,J. Green - A. Rivers - A. Gordon - N. Jokic - M. Morris,DEN,10,153.0,123.1,104.5,18.6,0.676,0.269,0.746,0.538,0.125,0.586,0.633,97.79,0.629,312,2021-22
-201942-202696-203897-1628366-1629750-,D. DeRozan - N. Vucevic - Z. LaVine - L. Ball - J. Green,CHI,13,152.0,109.7,106.2,3.5,0.657,0.199,0.791,0.497,0.134,0.557,0.579,101.6,0.502,320,2021-22
-203926-1627749-1627751-1629640-1630170-,D. McDermott - D. Murray - J. Poeltl - K. Johnson - D. Vassell,SAS,17,152.0,113.5,114.5,-1.0,0.7,0.218,0.738,0.481,0.105,0.551,0.581,105.34,0.519,334,2021-22
-1627783-1627832-1629018-1630173-1630567-,P. Siakam - F. VanVleet - G. Trent Jr. - P. Achiuwa - S. Barnes,TOR,15,152.0,114.7,101.3,13.4,0.523,0.352,0.756,0.56,0.118,0.523,0.56,96.44,0.569,306,2021-22
-203991-1627789-1628381-1628989-1629027-,C. Capela - T. Luwawu-Cabarrot - J. Collins - K. Huerter - T. Young,ATL,10,151.0,118.2,110.9,7.3,0.609,0.36,0.801,0.578,0.132,0.544,0.577,100.52,0.529,319,2021-22
-1626167-1627734-1627747-1627763-1630537-,M. Turner - D. Sabonis - C. LeVert - M. Brogdon - C. Duarte,IND,11,148.0,122.6,108.0,14.6,0.664,0.279,0.737,0.527,0.145,0.582,0.626,96.84,0.579,297,2021-22
-203486-1626179-1628970-1628998-1630163-,M. Plumlee - T. Rozier - M. Bridges - C. Martin - L. Ball,CHA,29,147.0,121.5,110.2,11.4,0.717,0.311,0.732,0.524,0.139,0.606,0.628,98.98,0.555,302,2021-22
-203939-1627827-1628467-1628973-1629029-,D. Powell - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,DAL,20,142.0,105.3,117.7,-12.4,0.6,0.256,0.715,0.483,0.163,0.536,0.57,94.54,0.459,282,2021-22
-202685-203468-1627742-1629637-1630529-,J. Valanciunas - C. McCollum - B. Ingram - J. Hayes - H. Jones,NOP,12,142.0,122.6,114.3,8.2,0.571,0.346,0.716,0.536,0.138,0.582,0.618,101.08,0.551,297,2021-22
-203109-1626164-1626166-1628969-1629028-,J. Crowder - D. Booker - C. Payne - M. Bridges - D. Ayton,PHX,19,138.0,122.1,109.2,13.0,0.655,0.248,0.703,0.488,0.121,0.594,0.623,104.77,0.548,298,2021-22
-202066-202685-1628404-1628984-1629638-,G. Temple - J. Valanciunas - J. Hart - D. Graham - N. Alexander-Walker,NOP,20,135.0,100.0,109.4,-9.4,0.712,0.267,0.679,0.48,0.18,0.532,0.56,99.42,0.455,283,2021-22
-201142-202681-203083-203552-1628971-,K. Durant - K. Irving - A. Drummond - S. Curry - B. Brown,BKN,9,135.0,118.9,117.4,1.4,0.566,0.329,0.688,0.505,0.125,0.548,0.573,100.17,0.5,281,2021-22
-203991-203992-1628989-1629027-1629631-,C. Capela - B. Bogdanovic - K. Huerter - T. Young - D. Hunter,ATL,22,133.0,116.4,104.7,11.7,0.568,0.212,0.722,0.478,0.105,0.584,0.617,105.71,0.524,287,2021-22
-203468-203496-203994-1626181-1629014-,C. McCollum - R. Covington - J. Nurkic - N. Powell - A. Simons,POR,10,131.0,100.7,116.5,-15.7,0.47,0.24,0.773,0.493,0.121,0.496,0.525,98.61,0.403,272,2021-22
-1626174-1629645-1629726-1630224-1630256-,C. Wood - K. Porter Jr. - G. Mathews - J. Green - J. Tate,HOU,17,129.0,106.5,111.4,-4.9,0.623,0.268,0.683,0.478,0.195,0.563,0.589,103.48,0.462,277,2021-22
-101108-201580-203109-1626164-1628969-,C. Paul - J. McGee - J. Crowder - D. Booker - M. Bridges,PHX,18,127.0,112.2,93.2,19.0,0.635,0.207,0.741,0.5,0.114,0.57,0.586,103.75,0.629,271,2021-22
-1628983-1629652-1630526-1630581-1630598-,S. Gilgeous-Alexander - L. Dort - J. Robinson-Earl - J. Giddey - A. Wiggins,OKC,12,126.0,112.3,121.5,-9.2,0.607,0.26,0.711,0.476,0.134,0.545,0.577,102.63,0.445,268,2021-22
-203085-203115-203932-203999-1628420-,A. Rivers - W. Barton - A. Gordon - N. Jokic - M. Morris,DEN,18,125.0,117.6,102.7,14.9,0.613,0.256,0.803,0.526,0.1,0.556,0.597,99.29,0.567,261,2021-22
-202355-202711-204060-1626220-1628378-,H. Whiteside - B. Bogdanovic - J. Ingles - R. O'Neale - D. Mitchell,UTA,24,125.0,109.5,110.6,-1.2,0.556,0.294,0.675,0.488,0.167,0.554,0.593,100.96,0.501,264,2021-22
-203078-203484-203915-1626149-1628398-,B. Beal - K. Caldwell-Pope - S. Dinwiddie - M. Harrell - K. Kuzma,WAS,20,121.0,103.0,109.4,-6.4,0.66,0.281,0.75,0.504,0.15,0.526,0.57,104.12,0.483,267,2021-22
-202709-1628977-1630180-1630191-1630595-,C. Joseph - H. Diallo - S. Bey - I. Stewart - C. Cunningham,DET,11,121.0,96.4,120.5,-24.1,0.685,0.277,0.675,0.453,0.127,0.445,0.477,100.07,0.344,251,2021-22
-203107-203484-204001-1629060-1630557-,T. Satoransky - K. Caldwell-Pope - K. Porzingis - R. Hachimura - C. Kispert,WAS,11,121.0,116.9,109.6,7.4,0.806,0.115,0.766,0.474,0.106,0.608,0.638,100.54,0.569,254,2021-22
-203500-203937-1629001-1629630-1630533-,S. Adams - K. Anderson - D. Melton - J. Morant - Z. Williams,MEM,24,120.0,112.6,91.0,21.6,0.603,0.374,0.8,0.592,0.155,0.556,0.575,111.82,0.619,278,2021-22
-201144-203497-203903-204060-1629672-,M. Conley - R. Gobert - J. Clarkson - J. Ingles - E. Paschall,UTA,14,119.0,111.5,94.7,16.8,0.626,0.336,0.787,0.572,0.16,0.576,0.594,98.72,0.578,243,2021-22
-101150-201568-203992-1626153-1630168-,L. Williams - D. Gallinari - B. Bogdanovic - D. Wright - O. Okongwu,ATL,13,118.0,119.5,97.2,22.3,0.623,0.21,0.653,0.471,0.079,0.581,0.616,99.2,0.654,241,2021-22
-203084-203200-1626168-1627745-1630558-,H. Barnes - J. Holiday - T. Lyles - D. Jones - D. Mitchell,SAC,11,117.0,99.2,124.5,-25.3,0.634,0.145,0.687,0.414,0.107,0.51,0.536,98.71,0.405,242,2021-22
-101108-203109-1628969-1629013-1629028-,C. Paul - J. Crowder - M. Bridges - L. Shamet - D. Ayton,PHX,18,116.0,107.2,99.6,7.6,0.714,0.132,0.754,0.46,0.116,0.55,0.594,102.34,0.575,249,2021-22
-200782-202710-1628389-1629130-1629639-,P. Tucker - J. Butler - B. Adebayo - D. Robinson - T. Herro,MIA,28,114.0,107.4,100.4,7.0,0.581,0.212,0.684,0.462,0.131,0.519,0.576,97.88,0.529,229,2021-22
-1626145-1628991-1629634-1629723-1630217-,T. Jones - J. Jackson Jr. - B. Clarke - J. Konchar - D. Bane,MEM,21,113.0,101.2,111.2,-10.0,0.632,0.254,0.672,0.456,0.114,0.467,0.513,103.43,0.469,246,2021-22
-202326-203085-203210-1627854-1630538-,D. Cousins - A. Rivers - J. Green - B. Forbes - B. Hyland,DEN,11,112.0,121.9,109.1,12.8,0.643,0.345,0.723,0.541,0.146,0.598,0.63,99.31,0.533,233,2021-22
-1629645-1629726-1630224-1630256-1630578-,K. Porter Jr. - G. Mathews - J. Green - J. Tate - A. Sengun,HOU,9,112.0,116.4,124.5,-8.1,0.561,0.254,0.685,0.457,0.112,0.539,0.57,100.86,0.435,232,2021-22
-203935-1627759-1628369-1629057-1629684-,M. Smart - J. Brown - J. Tatum - R. Williams III - G. Williams,BOS,22,109.0,126.8,95.8,31.0,0.561,0.307,0.75,0.551,0.14,0.63,0.654,104.66,0.642,235,2021-22
-203500-1628415-1628991-1629630-1630217-,S. Adams - D. Brooks - J. Jackson Jr. - J. Morant - D. Bane,MEM,11,109.0,119.7,94.8,24.9,0.589,0.287,0.785,0.55,0.128,0.566,0.602,102.09,0.635,234,2021-22
-203926-1627749-1628401-1629234-1629640-,D. McDermott - D. Murray - D. White - D. Eubanks - K. Johnson,SAS,12,108.0,98.2,109.6,-11.3,0.713,0.174,0.792,0.504,0.138,0.508,0.533,101.35,0.493,225,2021-22
-1628386-1629636-1629731-1630171-1630596-,J. Allen - D. Garland - D. Wade - I. Okoro - E. Mobley,CLE,9,108.0,121.0,98.6,22.4,0.546,0.269,0.771,0.55,0.164,0.62,0.64,96.07,0.602,214,2021-22
-203084-203090-1626158-1628368-1630169-,H. Barnes - M. Harkless - R. Holmes - D. Fox - T. Haliburton,SAC,10,106.0,113.5,109.6,3.9,0.588,0.198,0.742,0.493,0.131,0.562,0.593,101.64,0.508,222,2021-22
-201942-202696-203897-1629632-1629750-,D. DeRozan - N. Vucevic - Z. LaVine - C. White - J. Green,CHI,11,105.0,119.5,112.1,7.3,0.643,0.237,0.637,0.474,0.136,0.613,0.644,101.12,0.544,221,2021-22
-202324-1628983-1629647-1629652-1630581-,D. Favors - S. Gilgeous-Alexander - D. Bazley - L. Dort - J. Giddey,OKC,11,105.0,95.8,117.2,-21.4,0.671,0.254,0.717,0.485,0.149,0.471,0.5,98.39,0.408,215,2021-22
-1626156-1626157-1627736-1630162-1630183-,D. Russell - K. Towns - M. Beasley - A. Edwards - J. McDaniels,MIN,23,104.0,113.2,101.4,11.9,0.565,0.276,0.776,0.517,0.141,0.556,0.598,103.48,0.55,227,2021-22
-1627783-1627832-1628449-1629018-1630567-,P. Siakam - F. VanVleet - C. Boucher - G. Trent Jr. - S. Barnes,TOR,11,104.0,122.9,99.5,23.3,0.621,0.3,0.69,0.509,0.105,0.567,0.603,97.74,0.615,210,2021-22
-201143-203471-203935-1628369-1629057-,A. Horford - D. Schroder - M. Smart - J. Tatum - R. Williams III,BOS,12,103.0,94.2,111.3,-17.0,0.5,0.27,0.75,0.488,0.13,0.46,0.484,95.96,0.402,208,2021-22
-1626156-1626157-1627736-1629020-1630162-,D. Russell - K. Towns - M. Beasley - J. Vanderbilt - A. Edwards,MIN,18,103.0,135.2,121.0,14.2,0.645,0.258,0.753,0.5,0.11,0.661,0.687,101.66,0.531,219,2021-22
-203501-203939-204001-1627827-1629029-,T. Hardaway Jr. - D. Powell - K. Porzingis - D. Finney-Smith - L. Doncic,DAL,11,103.0,95.8,113.0,-17.1,0.636,0.24,0.839,0.49,0.116,0.456,0.487,100.63,0.416,216,2021-22
-203473-1628997-1629216-1629622-1629639-,D. Dedmon - C. Martin - G. Vincent - M. Strus - T. Herro,MIA,17,102.0,109.5,102.9,6.5,0.536,0.259,0.602,0.458,0.159,0.601,0.621,96.0,0.524,201,2021-22
-203493-1627827-1628467-1628973-1629029-,R. Bullock - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,DAL,19,101.0,105.8,103.4,2.4,0.513,0.357,0.684,0.52,0.125,0.492,0.53,97.88,0.514,208,2021-22
-1628964-1628976-1630175-1630181-1630532-,M. Bamba - W. Carter Jr. - C. Anthony - R. Hampton - F. Wagner,ORL,11,100.0,106.7,112.6,-6.0,0.63,0.242,0.774,0.517,0.138,0.531,0.565,101.28,0.473,210,2021-22
-202685-203468-1628984-1629637-1630529-,J. Valanciunas - C. McCollum - D. Graham - J. Hayes - H. Jones,NOP,9,98.0,128.5,101.5,27.0,0.632,0.351,0.828,0.592,0.1,0.571,0.608,98.24,0.604,200,2021-22
-201569-1626174-1629717-1629726-1630256-,E. Gordon - C. Wood - A. Brooks - G. Mathews - J. Tate,HOU,9,97.0,111.4,113.3,-2.0,0.659,0.245,0.716,0.472,0.118,0.529,0.556,104.01,0.497,211,2021-22
-203486-1626162-1626179-1628970-1630163-,M. Plumlee - K. Oubre Jr. - T. Rozier - M. Bridges - L. Ball,CHA,18,97.0,105.6,113.8,-8.2,0.675,0.261,0.68,0.46,0.131,0.508,0.541,106.89,0.455,214,2021-22
-201976-1626157-1627736-1629020-1630162-,P. Beverley - K. Towns - M. Beasley - J. Vanderbilt - A. Edwards,MIN,26,97.0,109.6,116.3,-6.7,0.563,0.323,0.738,0.514,0.202,0.561,0.604,109.0,0.438,218,2021-22
-200768-200782-203473-1629130-1629639-,K. Lowry - P. Tucker - D. Dedmon - D. Robinson - T. Herro,MIA,18,96.0,114.7,109.7,5.0,0.701,0.29,0.742,0.508,0.142,0.566,0.592,98.13,0.512,197,2021-22
